Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
2022-05-15 10:32:28,??EMMY,801414266335195136,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525755983150055424
2022-05-15 10:32:26,??????????_(??????)²,1155060934110580736,JachikeCollins,1410047537101348869,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JachikeCollins @ASUU_NGN We both know they will not collect 1kobo,,,.0,1525755977483620356
2022-05-15 10:32:13,Shola,1517769366296834048,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @asuuupdate_: Just-In: ASUU to consider religious body’s appeal to resume work – Official

Follow @asuuupdate_ for more ASUU Strike Upda…",,,53.0,1525755921741271040
2022-05-15 10:32:12,Highpriest,627517845,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",By the time #ASUU and govt. Will be done with us! This is the kind of things you will see at the NYSC camp https://t.co/b5qYxueaLy,,,.0,1525755917832179713
2022-05-15 10:32:08,Armstrong Lawrence 4,1427775640527331330,_ChiefPriest,24237908,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@_ChiefPriest Too save for fee's just Incase Asuu calls of the strike.
#ZenithBetaLifePromo2",,,.0,1525755902158114819
2022-05-15 10:32:03,Christian Udechukwu,1505282351001219074,chiankwase,1285182985432715265,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@chiankwase @aghahowadaniel_ @ASUU_NGN @ASUUNGR Rest,,,.0,1525755879626244096
2022-05-15 10:32:03,Her_seeya????,1247990667135135751,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @merh_gcury: HELP NEEDED

Good day,  A 300lvl Medicine and Surgery Student in University of Medical Sciences Ondo is in Dire Need of Mon…",,,164.0,1525755878917476354
2022-05-15 10:31:46,Muhammad bashir Abdulsalam,957984610008338432,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525755807152975872
2022-05-15 10:31:35,Somto Onuchukwu,737303574,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525755763636969472
2022-05-15 10:31:25,Oluchi?,1153758324195778561,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Mature_Gambino: The replies to this tweet. ASUU should just remain on strike cos there’s no need.,,,6.0,1525755718246313984
2022-05-15 10:30:34,Prince shawn,226476032,ASUU_NGN,1497913025172549632,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ASUU_NGN After 3 months u go back again to the same thing u call off, better sit this one out till u get answers.",,,.0,1525755506261991424
2022-05-15 10:30:31,Son Of The Prophet,1817299992,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DailyPostNGR: ASUU strike: We’re prepared to stay off class, hungry till 2023 – Lecturers to Buhari https://t.co/BFpdJcWCW9",,,61.0,1525755494312427525
2022-05-15 10:30:27,siyah,1357051241143140359,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525755476608225281
2022-05-15 10:30:25,Q,1709530998,IsaacLight_A,1302937901341306881,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@IsaacLight_A @___star001 @ASUU_NGN @ASUUNGR I follow back,,,.0,1525755469419134977
2022-05-15 10:30:04,matawalleh????,1180340410750849024,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kinanaMundi_: And if ABU likes, they should give us a stupid Calendar when ASUU calls off.",,,179.0,1525755379640057857
2022-05-15 10:30:03,Taurus baby ????,1446022917788160003,Noorieeesaeed,1446022917788160003,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",End of Asuu strike not suspension of Asuu strike. If they can end the strike and continue with their negotiations no problem buh nothing like suspension. We want end not suspension.,,,5.0,1525755374099480576
2022-05-15 10:29:58,????.????????????????,1515614150441021448,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_____Imran____: So you still de celebrate because you pass jamb abi? Hmm ASUU de ooh!??????????????,,,5.0,1525755357263540225
2022-05-15 10:29:56,Henree,2170712967,_ChiefPriest,24237908,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_ChiefPriest am an extra year student. Sir I need to start a business. I'm tired of waiting on ASUU..its heart breaking and I don have a sponsor. I'm just tired  #ZenithBetaLifePromo2,,,.0,1525755344915406854
2022-05-15 10:29:51,Malam Abu Ya'alaah Al-Andalusy³?,1246040819284484097,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Noorieeesaeed: If Asuu can call off this strike without FG meeting up their demand, kindly note that Asuu are the real problem not FG.…",,,12.0,1525755326145757184
2022-05-15 10:29:50,ERIC THE GREAT,1705290577,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DailyPostNGR: ASUU strike: We’re prepared to stay off class, hungry till 2023 – Lecturers to Buhari https://t.co/BFpdJcWCW9",,,61.0,1525755322845040645
2022-05-15 10:29:47,The spoilt born,3559284993,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @flowembassyng: May fortune locate me this week, help retweet this pencil drawing I did under 18hrs @Enioluwa_  
#ASUU apostle Kendrick…",,,312.0,1525755309070901249
2022-05-15 10:29:44,Arisa??,1175180468398022656,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525755297607913472
2022-05-15 10:29:36,Elena Simoen,1457412745339547651,ASUU_NGN,1497913025172549632,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ASUU_NGN Make una gettat abeg,,,.0,1525755262107262976
2022-05-15 10:29:20,Mr. Sadiq,1610350897,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525755196227346432
2022-05-15 10:29:15,Salt ??,2161605419,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ujamidaize: Wait.... Wait.

Did Tinubu's TVC just report the killings and destruction in Sokoto as being a result of ASUU strike??

Sin…",,,1702.0,1525755175071358977
2022-05-15 10:29:13,Kebbi Spyrow01,1525168599853371398,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sadiyahamza41: Bandits kill hundreds in Sokoto, no protest.
Inflation killing people in Sokoto, no protest
ASUU on strike, no protest
G…",,,295.0,1525755165105700864
2022-05-15 10:29:07,KingEze (aka) Bellakiss??dot com,1510961067094069251,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525755142317953024
2022-05-15 10:29:05,Baby??,1487177189422505986,ASUU_NGN,1497913025172549632,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ASUU_NGN @ASUUNGR What's ifb? ??,,,.0,1525755133329657858
2022-05-15 10:28:48,????????????? ?????? ??????????????????,1286246354570878976,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @merh_gcury: HELP NEEDED

Good day,  A 300lvl Medicine and Surgery Student in University of Medical Sciences Ondo is in Dire Need of Mon…",,,164.0,1525755062605205504
2022-05-15 10:28:33,????????????????,1393459861606780930,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_____Imran____: So you still de celebrate because you pass jamb abi? Hmm ASUU de ooh!??????????????,,,5.0,1525754998226919425
2022-05-15 10:28:30,Temitope,1482859812111192064,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sadiyahamza41: Bandits kill hundreds in Sokoto, no protest.
Inflation killing people in Sokoto, no protest
ASUU on strike, no protest
G…",,,295.0,1525754984599588864
2022-05-15 10:28:25,REGULAR SPEEDOMETER ?????????,1179681522,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525754966673088513
2022-05-15 10:28:15,Taurus baby ????,1446022917788160003,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If Asuu can call off this strike without FG meeting up their demand, kindly note that Asuu are the real problem not FG. 
It means they’ve been bribed by FG and they accepted the bribe till after 3 months. After 3 months now Asuu will start threatening another strike again.",,,12.0,1525754923022942210
2022-05-15 10:28:08,Samson Segun,292912360,ASUU_NGN,1497913025172549632,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ASUU_NGN Better you blind the eyes finish now cos if you don't na fight e go cause ooo.. na this religious dey kill us and now they wan kill your agitation and after some month again you go on strike abi and start wasting student lives ko jor to hell with religion,,,.0,1525754893495111681
2022-05-15 10:28:07,Tunde Olu,1470465329075732486,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Can we open an account for contributions for ASUU. Maybe our efforts combined can ease their financial demands @ASUUNGR,,,.0,1525754891662249986
2022-05-15 10:27:43,iPaul,202812248,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Bogzy_Baddo: Poor electricity, no protest
Fuel scarcity, no protest
ASUU strike, no protest
Bad health care, no protest
Poor education,…",,,26.0,1525754788209737728
2022-05-15 10:27:35,Code_Simplicity,3215442141,Abrahamsegun11,3215442141,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FaolaDivine there is no ASUU strike or any form of delay, there are good learning facilities and there is a conducive learning environment. 

Enroll today and experience worldclass education.
For more information, DM me or call 09078802162.",,,.0,1525754754890080258
2022-05-15 10:27:33,A R E O??,1475064695291842561,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Shortest__Ahmed: Jamb score make sense for my end... those pikin just dey happy????.... na so me sef happy that year, until covid19 and A…",,,3.0,1525754746186915840
2022-05-15 10:27:16,Favour,1505852008858849281,_ChiefPriest,24237908,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@_ChiefPriest I will use it to start a business since asuu is keeping me home jobless and ones we resume I will use it to pay my school fee and also continue the business in school. #ZenithBetaLifePromo2,,,.0,1525754673965195264
2022-05-15 10:27:15,Blessed Beyond Measure (BBM),549555812,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ujamidaize: Wait.... Wait.

Did Tinubu's TVC just report the killings and destruction in Sokoto as being a result of ASUU strike??

Sin…",,,1702.0,1525754671561949187
2022-05-15 10:27:13,Onyi baby ?????,1188125351454691329,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525754663248838657
2022-05-15 10:26:59,SRI,42736395,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525754603324817413
2022-05-15 10:26:53,Maimunah Hanafi,2654265765,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525754580046430208
2022-05-15 10:26:52,Olarewaju Taiye Joshua,1163918511607111680,_ChiefPriest,24237908,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_ChiefPriest @mrfunny____ It will go a long way puting my plan of opening a lundary before asuu call of strike,,,.0,1525754575780777985
2022-05-15 10:26:49,zainab ayuubb,1376468802909708294,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campus_catch_ng: #BREAKING: ASUU Considers Appeal, Agrees To Suspend Strike

Finally, striking lectures under ASUU have agreed to the a…",,,49.0,1525754561096519680
2022-05-15 10:26:30,???????? ?????? ?????? ??????,3228208312,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sadiyahamza41: Bandits kill hundreds in Sokoto, no protest.
Inflation killing people in Sokoto, no protest
ASUU on strike, no protest
G…",,,295.0,1525754483514408960
2022-05-15 10:26:29,Mo,428879993,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AfamDeluxo: Lolo - ""Babe what is ASUU everyone is talking about on Social media?""

Afam -""Nne m, it is a yearly festival"". 

Ike explan…",,,229.0,1525754479840215040
2022-05-15 10:26:27,Kaycee kellz,111088169,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525754470252126208
2022-05-15 10:26:24,PurpleRed'???',1036605688083107840,FaolaDivine,1503590483511193601,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FaolaDivine You dey check jamb results, wetin you wan use am do under this heavy ASUU strike???????",,,.0,1525754459078500352
2022-05-15 10:26:22,God's power Osagie,1492914731975385093,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASUU_NGN: Strike: Nigeria’s University Unions To Consider Religious Body’s Appeal To Resume Work:

The President of ASUU, Emmanuel Osod…",,,1776.0,1525754447934234624
